date,headline,source,summary
2025-06-10,NextEra CEO says renewables needed as bridge to expanding gas power,Yahoo,"WASHINGTON (Reuters) -Renewable energy sources like wind and solar power are needed to meet rapidly growing energy demand in the United States amid near-term obstacles to increasing natural gas capacity, said NextEra CEO John Ketchum on Tuesday.  The head of the Florida-based power producer said at the Politico Energy Summit that competition and high costs to obtain gas turbines, a construction labor shortage, and the costs associated with tariffs mean that it will take at least seven years to get new gas-fired power plants online.  If we take renewables off the table, we are going to have a real power shortage problem in this country."
2025-06-11,Flotek Industries and Riot Platform have been highlighted as Zacks Bull and Bear of the Day,Yahoo,"FTK surges on strong Q1 results and rising estimates, while RIOT lags despite Bitcoin highs and deepening losses."
2025-06-12,2 High-Yield Dividend Stocks You Can Buy and Hold Without Hesitation Through At Least 2027,Yahoo,NextEra Energy expects to grow its adjusted earnings per share at or near the top end of its 6% to 8% annual range through 2027.  Clearway Energy has clear visibility to grow its cash available for distribution through 2027.  Both companies should have plenty of power to continue increasing their high-yielding dividends over the next few years.
2025-06-13,Nextera Energy - Cos Unit Sells C$2 Billion In Debentures,Finnhub,Nextera Energy Inc: * NEXTERA ENERGY INC - COS UNIT SELLS C$2 BILLION INDEBENTURES -SEC FILINGFurther company coverage:;)) ...
2025-06-16,NCV: A Fully Covered 12% Yield That Is Hard To Ignore,SeekingAlpha,Discover Virtus Convertible & Income Funds 12% yield backed by investment gains. Explore equity-like protection against currency risks. Click for my NCV update.
2025-06-17,UBS Maintains Buy Rating on NextEra Energy (NEE),Yahoo,"NextEra Energy, Inc. (NYSE:NEE) is included among the Best Nuclear Energy Stocks to Buy Right Now. It was recently announced that UBS analyst Daniel Ford has maintained a ‘Buy’ rating on NEE, keeping its price target of $84. The assessment comes after the recent developments in the Florida rate case, where the Office of Public Counsel […]"
2025-06-18,NEE Stock Trades at a Premium Valuation to Its Industry: How to Play?,Yahoo,"NextEra Energy trades at a premium, but strong clean energy growth, rising earnings and improving dividends justify the price."
2025-06-24,ERH: All-Weather Strategy With Full Distribution Coverage And A Discount Valuation,SeekingAlpha,ERH offers a blend of high income and inflation protection by allocating 70% to utility equities and 30% to junk bonds. Read more on ERH CEF here.
2025-06-30,Can a Growing Backlog of Renewables Secure NEEs Market Leadership?,Yahoo,NextEra aims to add more renewable projects to its portfolio and has nearly 28 GW of renewable projects in backlog.
2025-06-30,"These Stocks Are Moving the Most Today: Enphase, Tesla, Juniper Networks, Wells Fargo, Palantir, and More",Yahoo,"Clean energy stocks Enphase Energy and Sunrun decline after the Senate’s latest version of the tax-and-spending megabill would phase out tax credits for large-scale wind and solar projects by the end of 2027, earlier than in previous versions of the legislation."
2025-06-30,"Solar stocks’ losses are nuclear’s gain, as Elon Musk takes swipe at budget bill",MarketWatch,"Solar stocks’ losses are nuclear’s gain, as Elon Musk takes swipe at budget bill"
2025-07-01,Beautiful Bill Clears Senate; House Test Looks Tougher,DowJones,Beautiful Bill Clears Senate; House Test Looks Tougher
2025-07-01,Late tweaks to Trump tax bill create green power winners and losers,Yahoo,Renewable power shares whipsawed on Monday as new revisions to Donald Trump’s spending plan created a division of haves and have-nots in the...
2025-07-03,"Obvious Losers, Unexpected Winners As Tax Bill Passes Senate",Yahoo,"Hydrogen, battery storage, coal (for steelmaking), and nuclear stocks rose on incentives, tax credit extensions, and domestic sourcing carveouts."
2025-07-04,Rare (Financial) Independence Day Specials: Very Undervalued Blue-Chip 10%+ Yields,SeekingAlpha,It is rare to find blue-chip stocks yielding over 10% that are also deeply discounted. Click here to explore top investment opportunities in this timely analysis.
2025-07-08,"SunRun, Enphase Stocks Tumble as Trump Adds to Gloom in Solar Sector",Yahoo,The president directed the Treasury and Interior department to enforce the termination of wind and solar tax credits.
2025-07-08,3 Top Dividend Stocks to Buy in July,Yahoo,NextEra Energy is a giant U.S. utility with a 3.2% yield and rapidly growing dividend backed by 31 annual dividend increases.  Chevron is an integrated energy giant with an attractive 4.7% yield and 38 annual dividend hikes behind it.  Enterprise Products Partners is a giant midstream player with a 6.9% yield and 26 annual distribution hikes to brag about.
2025-07-13,SCD Yields 9.27% After A 6% Distribution Bump,SeekingAlpha,"SCD seeks total returns with a focus on income, investing globally in companies with strong fundamentals and clear market advantages. Read more on SCD here."
2025-07-15,"NextEra Energy, Inc. (NEE): A Bull Case Theory",Yahoo,"We came across a bullish thesis on NextEra Energy, Inc. on Dividend Talks’s Substack. In this article, we will summarize the bulls’ thesis on NEE. NextEra Energy, Inc.’s share was trading at $69.42 as of June 30th. NEE’s trailing and forward P/E were 26.00 and 18.90 respectively according to Yahoo Finance. NextEra Energy (NEE), the world’s largest […]"
2025-07-18,"Exploring Analyst Estimates for NextEra (NEE) Q2 Earnings, Beyond Revenue and EPS",Yahoo,"Evaluate the expected performance of NextEra (NEE) for the quarter ended June 2025, looking beyond the conventional Wall Street top-and-bottom-line estimates and examining some of its key metrics for better insight."
2025-07-22,This 12 Dividend Stock Portfolio Will Pay Your Bills – Every Week,Yahoo,"Most dividend stocks pay quarterly—but your bills don’t. Rent, groceries, gas, surprise car repairs… life doesn’t come once every three months. That’s why some investors are building what’s called a Weekly Paycheck Portfolio—a curated list of dividend-paying stocks staggered to deliver consistent income every week of the year. With the right mix of stocks across […]"
2025-07-23,"NextEra Energy beats quarterly profit estimates on renewables growth, AI-driven power demand",Yahoo,"NextEra Energy beat Wall Street estimates for second-quarter adjusted profit on Wednesday, boosted by robust growth in its renewables division amid soaring power demand from AI data centers and hyperscalers. Power consumption in the U.S. is expected to reach record highs in 2025 and 2026, according to the U.S. Energy Information Administration. This surge is fueled by growing electricity needs from AI and cryptocurrency data centers, as well as increasing electrification of homes and businesses."
2025-07-24,Trump’s big bill is ‘tough but constructive’ for renewables: NextEra,Yahoo,Analysts on the call were skeptical of NextEra’s claims that the company could avoid losing tax credits for its projects.
2025-07-28,NextEra Energy Ranks No. 1 In Industry On Fortune’s ‘World’s Most Admired Companies’ List,Yahoo,"NextEra Energy, Inc. (NYSE:NEE) is among the 13 Best Electrical Infrastructure Stocks to Invest In. Fortune’s 2025 World’s Most Admired Companies list features NextEra Energy, Inc. (NYSE:NEE) at the top of the electric and gas utilities industry, marking the company’s 17th consecutive top spot in 19 years. The company’s excellent performance in innovation, management caliber, […]"
2025-07-28,Best Dividend Aristocrats For August 2025,SeekingAlpha,Dividend Aristocrats are outperforming SPY in July but still trail year-to-date. Check out my Promising Aristocrats list here.
2025-07-31,"PG&E Q2 Earnings Miss Estimates, Revenues Decline Y/Y",Yahoo,"PCG posts Q2 EPS of 31 cents, missing estimates as revenues dip 1.5% year over year to $5.90 billion."
2025-08-01,"Xcel Energy Beats Q2 Earnings Estimates, Sales Miss, Adds Customers",Yahoo,"XEL tops second-quarter earnings forecasts with strong infrastructure recovery, but revenues fall short despite customer gains."
2025-08-03,3 Energy Stocks to Buy With $500 and Hold Forever,Yahoo,"From pipelines to power plants, these three energy stocks are built to pay you for decades."
2025-08-05,"Big Tech is power-hungry, and Americas aging grid cant keep up",Yahoo,"As Big Tech companies continue to pour money into the data centers that underpin AI and cloud-computing technology, they are counting on a fragile, unstable, and possibly unequipped power grid."
2025-08-05,"Duke Energy Q2 Earnings Higher Than Estimates, Revenues Rise Y/Y",Yahoo,"DUKs earnings jump 10.6% and revenues beat estimates in Q2, driven by new rates and strong natural gas sales growth."
2025-08-09,FPL reaches agreement in principle with key stakeholders that would keep customer bills well below national average,Yahoo,Florida Power & Light Company and key stakeholder groups have reached an agreement in principle on a comprehensive four-year rate settlement that would keep customer bills well below the national average through the end of the decade.
2025-08-11,What Gives Constellation Energy an Edge in Wholesale Energy Markets?,Yahoo,CEG benefits from market expertise and a diverse clean energy portfolio.
2025-08-13,"The Smartest Energy Stocks to Buy With $1,000 Right Now",Yahoo,"The broader energy sector is changing in an important way, with this trio of industry leaders preparing now for a very different future."
2025-08-14,Nuclear Stocks Shine as Demand for Zero-Carbon Energy Accelerates,Yahoo,"Investors looking to build a nuclear-focused portfolio may find strong opportunities in companies such as NextEra Energy, Duke Energy and Constellation Energy."
2025-08-15,Clean Energy Stocks Have Jumped. Next Week Could Test the Rally.,Yahoo,President Donald Trump has called for the Treasury Department to impose more stringent rules on renewables projects. One analyst says that could come on Monday.
2025-08-15,Exelon to Invest $38B in Infrastructure Amid Changing Usage Patterns,Yahoo,EXC is poised for growth courtesy of its long-term investment plans and rising demand in the service region.
2025-08-16,Solar stocks surge after Treasury tightens clean energy tax credit rules,Yahoo,Investing.com -- Solar and renewable energy stocks rallied sharply Friday after the U.S. Treasury Department and IRS released new guidance on clean energy project construction requirements for tax credit qualification.
2025-08-22,Why Is NextEra (NEE) Up 5.7% Since Last Earnings Report?,Yahoo,NextEra (NEE) reported earnings 30 days ago. Whats next for the stock? We take a look at earnings estimates for some clues.
2025-08-28,Wall Street Bulls Look Optimistic About NextEra (NEE): Should You Buy?,Yahoo,"The average brokerage recommendation (ABR) for NextEra (NEE) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?"
2025-08-28,"Nvidia Points to a China Crisis. That’s a Big Problem for Stock Markets, the Economy.",Yahoo,"Trump’s Fed pick defends tariffs, nuclear plants refire to boost power production, brands cash in on Taylor Swift-Travis Kelce engagement, and more news to start your day."
2025-08-28,NextEra Energy Declares Settlement Rate for Corporate Units; Plans to Raise $2 Billion From Transactions,Yahoo,NextEra Energy (NEE) said Thursday holders of stock purchase contracts that are components of corpor
2025-09-01,VOLT: A Relatively Safer Entry Into The AI Craze,SeekingAlpha,"Tema Electrification ETF taps into the electrification value chain, offering relatively safer exposure to the AI boom. Click to read more on VOLT."
2025-09-02,NextEra Energy to meet with investors throughout September and in early October,Yahoo,"NextEra Energy, Inc. (NYSE: NEE) today announced that members of the senior management team will participate in various investor meetings throughout September and in early October to discuss, among other things, long-term growth-rate expectations. Investors and other interested parties can access a copy of the most recent presentation materials at www.NextEraEnergy.com/investors."
2025-09-03,AI Isnt A Bubble. Its A $100 Trillion Tailwind For My Portfolio,SeekingAlpha,"Big Tech may dominate headlines, but the real opportunity lies in the mission-critical infrastructure enabling this AI revolution. Read which stocks Ive been buying."
2025-09-06,NextEra Outperforms Industry Quarter to Date: How to Play the Stock?,Yahoo,"NEE continues to shine with clean energy growth, rising earnings estimates and steady dividends, but trades at a premium valuation."
2025-09-09,The 2 Income Engines I Would Trust To Fund Retirement,SeekingAlpha,I want to have investments that are not at risk of financial distress. Find out why midstream and AI infrastructure are my two favorites for retirement passive income.
2025-09-10,The Ultimate $1 Million All-Weather Portfolio For Lifetime Wealth,SeekingAlpha,Monte Carlo simulations revealed how sector diversification and correlations impact long-term portfolio resilience. Click here for more information on Retirement.
2025-09-11,1 Excellent Energy Stock to Buy on the Dip,Yahoo,This energy stock has high-powered growth ahead.
2025-09-15,"These Are the Largest Utility Stocks by Market Cap, but the Best Buys May Not Be What Youd Expect",Yahoo,The largest utility in the world could be the best one for you to buy -- but not for the reason you think.
2025-09-16,"Utilities, nuclear stocks to benefit from lower rates. Heres how.",Yahoo,"US and UK officials signed a new nuclear energy agreement, titled the Atlantic Partnership for Advanced Nuclear Energy, that could streamline companies building of new power stations across both regions. Jefferies managing director of US power, utilities, and clean energy research Paul Zimbardo illustrates the growth potential this could mean for utilities and nuclear power outside of AI use cases, namely his latest pick in Entergy (ETR). Also catch ClearView Energy Partners Timothy Fox explain why the Nuclear Renaissance may have more momentum than ever before now. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts."
2025-09-18,Brokers Suggest Investing in NextEra (NEE): Read This Before Placing a Bet,Yahoo,"The average brokerage recommendation (ABR) for NextEra (NEE) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?"
2025-09-18,Infrastructure In The Rapidly Changing Policy Landscape,SeekingAlpha,The U.S. One Big Beautiful Bill and European defense spending are accelerating private capitalâs role in infrastructure. Click for more on Portfolio Strategy.
2025-09-19,1 Magnificent Dividend Stock Down 20% to Buy and Hold Forever,Yahoo,"This reliable dividend stock flips the script in what is traditionally a boring sector, which makes it an attractive buy today."
2025-09-23,NEE vs. DUK: Which Utility Stock Has Better Growth Potential Now?,Yahoo,NEE and DUK are among the largest utilities operating in the United States. These stocks are investing heavily to reduce emissions by adding clean assets to their generation portfolio.
2025-09-28,How To Survive A 30% Market Crash In Retirement,SeekingAlpha,"Sequence of return risk can erode retirement wealth, but dividends offer stability and income growth. Learn why dividend investing helps protect your portfolio."
2025-09-30,NRC Authorizes NextEra Energys Point Beach Nuclear Plant to Operate for Another 20 Years,Yahoo,"The U.S. Nuclear Regulatory Commission (NRC) has approved subsequent license renewal for Point Beach Nuclear Plant Units 1 and 2, extending operations through 2050 and 2053, respectively. Following a rigorous multi-year application process, this milestone approval ensures Wisconsins only remaining nuclear plant will continue to power the state for the next three decades."
2025-10-01,Oklo and NuScale Stocks Are Downgraded. What’s Spooking Analysts.,Yahoo,The valuations of some of the most-hyped developers of small modular reactors are being called into questions.
2025-10-01,Top 10 High-Yield Dividend Stocks For October 2025,SeekingAlpha,Discover October 2025âs top 10 high-yield dividend stocks with a 3.95% avg. yield & 19.02% projected return. Click for the picks!
2025-10-02,Why NextEra Energy’s (NEE) Dividend History Appeals to Long-Term Investors,Yahoo,"NextEra Energy, Inc. (NYSE:NEE) is included among the 12 Best Dividend Aristocrat Stocks to Invest in Right Now. NextEra Energy, Inc. (NYSE:NEE) is the largest electric utility holding company in the U.S. The growing need for electricity, fueled by the rapid expansion of AI data centers, the return of manufacturing to domestic soil, and the […]"
2025-10-02,NextEra Energy Gains From Investment and Renewable Focus,Yahoo,NEEs strong investment plan to strengthen renewable power generation and acquisitions to expand overall operations is likely to continue boosting its performance.
2025-10-02,I Wouldnt Dare Buy These 3 Popular Investments Right Now,SeekingAlpha,This stock market has turned into a market of stocks. Learn why stock selectivity matters amid high valuations and AI trends.
2025-10-03,NextEra Energy Earnings Preview: What to Expect,Yahoo,"NextEra Energy is all set to release its fiscal third-quarter earnings later this month, and analysts project a low single-digit earnings growth."
2025-10-06,"Data Centers Embracing Nuclear, SMRs For AI Needs",SeekingAlpha,"Securing reliable power is a key gating factor in data center development. Select nuclear plants can help meet power needs near term, while SMRs represent a compelling solution long term."
2025-10-06,Is NextEra (NEE) a Buy as Wall Street Analysts Look Optimistic?,Yahoo,"Based on the average brokerage recommendation (ABR), NextEra (NEE) should be added to ones portfolio. Wall Street analysts overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?"
2025-10-07,NextGrid Alliance Surpasses 150 Member Utilities to Speed the Future of Energy,Yahoo,"The NextGrid Alliance (NGA), a first-of-its-kind network that brings together utilities and startups to address the future of energy, today announced its membership has surpassed more than 150 regulated energy utility companies from around the world. Recent additions including Georgia Power and ESB Group will join other leading organizations like ConEd, NextEra, and Southern California Edison to share insights, connect with startups, and discuss successful technology deployments to boost innovat"
2025-10-07,"US Renewable Energy Industry Analysis Report 2025-2033 Featuring GE, First Solar, Sunrun, NextEra Energy, Vestas Wind Systems, Mitsubishi, Siemens, Canadian Solar, Trina Solar, and JinkoSolar",Yahoo,"The United States Renewable Energy Market is projected to soar to 1,002.13 GW by 2033 from 429.55 GW in 2024, reflecting a CAGR of 3.64% from 2025 to 2033. This robust growth is fueled by technological advancements, investor interest, and supportive governmental policies. Key drivers include federal and state incentives like Renewable Portfolio Standards and tax credits, alongside falling costs and technological innovations in solar PV and wind turbines. The Edison & Sanborn Solar + Energy Stora"
2025-10-08,NextEra Energy (NEE): Valuation Insights Following Point Beach Nuclear License Extension Approval,Yahoo,"NextEra Energy (NEE) has just secured subsequent license renewals from the U.S. Nuclear Regulatory Commission for its Point Beach Nuclear Plant. This extension allows the company to operate these facilities well into the middle of the century. See our latest analysis for NextEra Energy. News of Point Beach’s renewed licenses came as NextEra Energy’s 30-day share price return reached 17.4%, highlighting strong momentum following a steady uptick year-to-date and a 6.6% total shareholder return..."
2025-10-10,Analysis-Every electron counts: Why renewables stocks are back in play,Yahoo,"MILAN (Reuters) -A return of fund inflows into renewable energy stocks is helping to breath new life into these companies shares, powering their strongest quarterly rise since the sustainability boom early this decade.  U.S. President Donald Trumps One Big Beautiful Bill and the subsequent move to direct the U.S. Treasury to restrict tax credit rules have hit the renewables industry.  With the outlook improving, Bishop said outflows from BlackRocks active clean-energy strategies had slowed."
2025-10-10,Dont Waste Your Time Timing Bubbles: Subscriptions Make This Market Nothing Like 1999,SeekingAlpha,Discover why S&P 500 companiesâ shift to subscription models strengthens earnings consistency and makes equities outperform bonds.
2025-10-11,S&P 500 Posts Weekly Drop Amid Trumps Latest Tariff Threat,Yahoo,The Standard & Poors 500 fell 2.4% this week amid a fresh round of tariff worries. The index en
2025-10-11,2 Dividend Stocks to Hold for the Next 10 Years,Yahoo,These dividend stocks have already increased their payouts every year for more than three decades.
